L0A0J8;43.831;-79.533;"concord"
L0A1A0;44.177;-78.592;"cavan"
L0A1A1;44.084;-78.52;"millbrook"
L0A1B0;44.065;-78.418;"port hope"
L0A1B3;44.084;-78.52;"millbrook"
L0A1B8;44.084;-78.52;"millbrook"
L0A1C0;44.229;-78.475;"cavan"
L0A1E0;44.034;-78.534;"kendal"
L0A1G0;44.134;-78.452;"cavan"
L0A1H0;43.94;-78.602;"newcastle"
L0A1J0;43.955;-78.492;"rd"
L0A1J7;44.084;-78.52;"millbrook"
L0A1K0;44.108;-78.629;"kawartha lakes"
L0A1K6;44.084;-78.52;"millbrook"
L0A1L0;44.169;-78.612;"carp"
L0A1M0;44.084;-78.52;"millbrook"
L0A1R0;44.084;-78.52;"millbrook"
L0A1T0;44.084;-78.52;"millbrook"
L0A1V0;44.084;-78.52;"millbrook"
L0A1W0;44.084;-78.52;"millbrook"
L0A1X0;44.084;-78.52;"millbrook"
L0A2G0;44.075;-78.43;"hope"
L0A2H0;45.389;-76.185;"ottawa"
L0A2H3;43.349;-79.887;"waterdown"
L0A2M0;44.084;-78.52;"millbrook"
L0A2S4;42.916;-78.917;"fort erie"
L0A2X0;44.084;-78.52;"millbrook"
L0A3L0;44.169;-78.612;"bethany"
L0A3N0;44.084;-78.52;"millbrook"
L0A3Y5;44.076;-78.519;"clarington"
L0A4M0;44.084;-78.52;"millbrook"
L0B0G7;43.59;-79.649;"mississauga"
L0B1A0;44.011;-79.002;"ashburn"
L0B1B0;44.094;-78.808;"bowmanville"
L0B1B1;43.442;-80.012;"hamilton"
L0B1B2;44.112;-78.793;"nestleton station"
L0B1C0;43.961;-78.984;"pickering"
L0B1E0;44.155;-78.83;"caesarea"
L0B1G0;43.975;-78.945;"oshawa"
L0B1H0;44.028;-78.763;"bowmanville"
L0B1J0;43.98;-78.789;"oshawa"
L0B1K0;44.213;-78.729;"kawartha lakes"
L0B1K1;44.167;-78.657;"janetville"
L0B1L0;44.159;-78.8;"scugog"
L0B1L9;43.94;-78.624;"bowmanville"
L0B1M0;43.987;-78.618;"newcastle"
L0B1N0;44.102;-78.882;"port perry"
L0B1P0;44.094;-78.95;"prince albert"
L0B1R0;43.981;-78.868;"queensville"
L0B1V0;43.335;-79.952;"hamilton"
L0B2H4;43.326;-79.892;"hamilton"
L0B2K0;43.582;-80.073;"eramosa"
L0B2M0;44.088;-78.815;"scugog"
L0B6M0;44.018;-78.612;"orono"
L0B9B0;44.112;-78.793;"nestleton station"
L0C0H3;43.928;-78.694;"bowmanville"
L0C1A0;44.038;-79.195;"goodwood"
L0C1B0;44.151;-79.014;"greenbank"
L0C1C0;44.205;-79.154;"uxbridge"
L0C1C4;44.146;-79.104;"scugog"
L0C1E0;44.134;-79.21;"sandford"
L0C1G0;44.193;-78.942;"port perry"
L0C1G1;44.234;-79.087;"uxbridge"
L0C1H0;44.25;-79.065;"uxbridge"
L0C1H8;44.146;-79.104;"scugog"
L0C1K0;44.214;-79.181;"uxbridge"
L0C1L0;44.259;-79.189;"udora"
L0C1M0;44.123;-79.14;"uxbrige"
L0C1P0;44.234;-79.087;"uxbridge"
L0C1T0;44.146;-79.104;"scugog"
L0C1V0;44.146;-79.104;"scugog"
L0C1W0;44.146;-79.104;"scugog"
L0C1X0;44.146;-79.104;"scugog"
L0C1X1;44.146;-79.104;"scugog"
L0C1Y3;44.146;-79.104;"scugog"
L0C2B0;44.213;-79.065;"brock"
L0C2E0;44.146;-79.104;"scugog"
L0C2N0;44.146;-79.104;"scugog"
L0C2W0;44.323;-79.552;"innisfil"
L0E0B9;44.276;-79.245;"udora"
L0E1A0;44.261;-79.329;"baldwin"
L0E1B0;44.289;-79.268;"sutton west"
L0E1B2;44.305;-79.245;"pefferlaw"
L0E1C0;44.305;-79.361;"sutton"
L0E1E0;44.355;-79.075;"uxbridge"
L0E1F0;44.305;-79.245;"pefferlaw"
L0E1G0;44.289;-79.268;"sutton west"
L0E1H0;44.289;-79.268;"sutton west"
L0E1J0;44.289;-79.268;"sutton west"
L0E1K0;44.312;-79.378;"island grove"
L0E1L0;44.32;-79.374;"sutton"
L0E1L8;44.276;-79.245;"udora"
L0E1M0;44.289;-79.268;"sutton west"
L0E1N0;44.313;-79.231;"nobleton"
L0E1N2;44.276;-79.245;"udora"
L0E1N9;44.183;-79.51;"holland landing"
L0E1P0;44.272;-79.497;"keswick"
L0E1P1;44.289;-79.268;"sutton west"
L0E1R0;44.302;-79.349;"sutton west"
L0E1R9;44.32;-79.286;"georgina"
L0E1S0;44.313;-79.417;"georgina"
L0E1T0;44.196;-79.266;"zephyr"
L0E1W0;44.329;-79.261;"udora"
L0E3E3;43.039;-79.209;"thorold"
L0E3Y4;44.276;-79.245;"udora"
L0E4H7;44.276;-79.245;"udora"
L0E7N0;44.276;-79.245;"udora"
L0E7R0;44.276;-79.245;"udora"
L0G0B7;43.85;-79.328;"markham"
L0G0N0;43.909;-79.654;"nobleton"
L0G0T0;44.046;-79.604;"bradford west gwillimbury"
L0G0W0;44.027;-79.807;"tottenham"
L0G1A0;44.084;-79.788;"new tecumseth"
L0G1A8;44.046;-79.604;"bradford west gwillimbury"
L0G1B0;43.87;-78.827;"bond head"
L0G1C0;43.837;-79.626;"bradford west gwillimbury"
L0G1C2;44.009;-79.575;"kettleby"
L0G1E0;44.077;-79.33;"east gwillimbury"
L0G1G0;44.039;-79.605;"bradford west gwillimbury"
L0G1H0;44.116;-79.505;"east gwillimbury"
L0G1J0;44.003;-79.601;"newmarket"
L0G1K0;43.932;-79.531;"king city"
L0G1L0;44.044;-79.9;"loretto"
L0G1M0;44.139;-79.314;"bradford"
L0G1N0;43.905;-79.655;"king"
L0G1N7;44.046;-79.604;"bradford west gwillimbury"
L0G1O0;44.046;-79.604;"bradford west gwillimbury"
L0G1P0;44.039;-79.605;"bradford west gwillimbury"
L0G1R0;44.151;-79.432;"east gwillimbury"
L0G1R8;44.039;-79.605;"new tecumseth"
L0G1R9;44.046;-79.604;"bradford west gwillimbury"
L0G1S0;44.118;-79.506;"schomberg"
L0G1T0;44;-79.687;"schomberg"
L0G1T2;44.046;-79.604;"bradford west gwillimbury"
